,age,weight_kg,preferred_foot,international_reputation,work_rate_encoded,Midfiled,Attack,Defence,Mentality
3926,29,67,1,1,7,71.6,62.8,26.071428571428573,58.142857142857146
3927,29,85,0,1,5,66.8,67.4,22.642857142857142,57.285714285714285
3928,30,81,0,1,8,47.666666666666664,42.2,33.714285714285715,61.142857142857146
3929,29,59,1,1,8,69.46666666666667,63.4,26.285714285714285,64.14285714285714
3930,27,70,0,1,5,68.2,63.8,25.928571428571427,58.142857142857146
3931,27,78,0,1,8,71.06666666666666,66.2,18.785714285714285,58.42857142857143
3932,27,71,0,1,5,67.93333333333334,61.4,29.428571428571427,67.14285714285714
3933,32,72,0,1,9,64.73333333333333,52.2,32.92857142857143,61.57142857142857
3934,30,88,0,1,5,61.06666666666667,62.0,22.142857142857142,52.285714285714285
3935,27,71,0,1,7,71.53333333333333,62.6,19.428571428571427,46.714285714285715
3936,27,74,1,1,8,72.93333333333334,62.4,24.357142857142858,58.0
3937,33,84,0,1,9,65.13333333333334,65.0,26.285714285714285,56.714285714285715
3938,30,82,0,1,5,63.666666666666664,66.4,21.571428571428573,58.714285714285715
3939,29,84,0,1,6,54.6,50.8,31.785714285714285,53.714285714285715
3940,28,79,1,1,5,70.13333333333334,65.0,21.0,54.285714285714285
3941,28,85,0,1,4,64.13333333333334,65.4,24.071428571428573,56.57142857142857
3942,27,75,0,1,5,70.73333333333333,59.2,28.928571428571427,68.57142857142857
3943,34,85,0,1,7,62.733333333333334,62.0,21.357142857142858,52.714285714285715
3944,32,75,0,1,5,56.266666666666666,52.8,33.0,60.57142857142857
3945,29,62,1,1,6,52.0,47.2,31.928571428571427,56.714285714285715
3946,30,61,0,1,8,70.13333333333334,59.8,24.571428571428573,56.42857142857143
3947,28,80,0,1,8,65.4,67.8,23.0,58.57142857142857
3948,35,92,0,1,5,36.0,20.2,55.5,26.571428571428573
3949,28,70,1,1,9,62.333333333333336,52.2,29.214285714285715,56.857142857142854
3950,29,79,1,1,6,64.66666666666667,61.0,31.071428571428573,64.0
3951,30,80,0,1,5,61.93333333333333,66.6,23.285714285714285,52.714285714285715
3952,26,70,0,1,8,65.33333333333333,67.2,22.357142857142858,50.0
3953,28,75,0,1,5,69.6,55.6,31.857142857142858,66.71428571428571
3954,28,81,1,1,8,65.66666666666667,56.8,30.571428571428573,64.0
3955,31,78,1,1,7,68.2,67.4,24.428571428571427,56.42857142857143
3956,31,86,0,1,5,70.0,65.4,24.0,56.0
3957,31,80,0,1,4,65.33333333333333,63.8,23.142857142857142,61.857142857142854
3958,32,86,0,1,2,49.8,49.6,32.214285714285715,58.57142857142857
3959,29,87,1,1,6,52.06666666666667,52.0,31.714285714285715,65.71428571428571
3960,29,78,1,1,4,76.66666666666667,61.4,30.071428571428573,65.71428571428571
3961,29,63,0,1,9,69.66666666666667,49.8,31.214285714285715,59.714285714285715
3962,30,69,1,1,8,70.0,57.0,31.642857142857142,62.285714285714285
3963,27,66,0,1,5,67.33333333333333,61.0,26.142857142857142,61.285714285714285
3964,27,65,1,1,5,69.06666666666666,60.4,23.214285714285715,54.57142857142857
3965,33,81,1,1,5,42.2,21.4,57.857142857142854,28.0
3966,31,69,1,1,8,66.26666666666667,54.8,31.214285714285715,64.42857142857143
3967,29,70,0,1,8,70.06666666666666,64.6,26.142857142857142,60.57142857142857
3968,30,75,0,1,5,50.333333333333336,42.8,32.857142857142854,54.0
3969,26,84,0,1,5,68.8,65.8,29.142857142857142,68.0
3970,30,69,0,1,5,70.13333333333334,60.4,30.0,64.42857142857143
3971,27,75,0,1,5,69.86666666666666,63.2,21.928571428571427,62.57142857142857
3972,27,80,0,1,8,68.26666666666667,62.8,28.642857142857142,65.71428571428571
3973,25,61,1,1,7,68.06666666666666,60.8,23.857142857142858,55.57142857142857
3974,27,67,0,1,5,71.46666666666667,63.2,26.142857142857142,63.0
3975,29,80,0,1,8,65.13333333333334,61.2,20.928571428571427,54.0
3976,28,81,0,1,5,27.133333333333333,17.2,55.42857142857143,23.714285714285715
3977,28,69,0,1,8,67.33333333333333,61.4,25.785714285714285,63.285714285714285
3978,27,65,1,1,8,70.4,61.8,30.571428571428573,62.142857142857146
3979,29,70,0,1,7,71.13333333333334,56.8,23.5,57.142857142857146
3980,28,85,0,1,6,59.2,53.6,31.714285714285715,62.42857142857143
3981,30,88,0,1,3,58.53333333333333,48.2,32.92857142857143,62.285714285714285
3982,30,77,0,1,6,68.93333333333334,56.8,32.285714285714285,65.71428571428571
3983,27,72,0,1,4,68.0,67.6,20.285714285714285,54.714285714285715
3984,27,64,0,1,5,65.33333333333333,64.6,19.642857142857142,49.0
3985,31,72,0,1,5,65.0,51.2,32.57142857142857,63.42857142857143
3986,29,84,1,1,9,65.86666666666666,66.2,22.357142857142858,58.857142857142854
3987,29,77,0,1,7,66.26666666666667,60.0,31.928571428571427,65.0
3988,33,84,0,1,3,52.733333333333334,41.8,32.857142857142854,52.57142857142857
3989,28,72,0,1,5,71.46666666666667,65.0,27.571428571428573,61.42857142857143
3990,29,78,0,1,5,37.06666666666667,22.0,58.0,31.714285714285715
3991,29,75,0,1,8,68.4,59.6,30.714285714285715,60.714285714285715
3992,28,65,0,1,9,68.2,61.6,31.071428571428573,63.42857142857143
3993,27,73,1,1,5,70.26666666666667,56.4,29.071428571428573,65.14285714285714
3994,30,82,0,1,3,63.333333333333336,52.0,32.5,64.42857142857143
3995,29,66,0,1,8,69.93333333333334,59.6,22.357142857142858,58.285714285714285
3996,35,80,1,1,5,58.46666666666667,57.4,34.42857142857143,62.857142857142854
3997,35,69,0,1,8,72.33333333333333,63.0,27.0,63.57142857142857
3998,27,69,0,1,4,68.0,64.6,23.357142857142858,56.42857142857143
3999,27,75,0,1,5,67.0,61.8,22.714285714285715,64.42857142857143
4000,35,67,0,1,7,74.8,73.2,25.928571428571427,56.57142857142857
4001,27,71,0,1,7,68.86666666666666,66.2,19.071428571428573,50.57142857142857
4002,27,66,0,1,5,68.13333333333334,66.2,19.785714285714285,51.0
4003,27,70,0,1,7,66.0,69.2,20.642857142857142,57.57142857142857
4004,27,71,0,1,5,67.26666666666667,69.0,21.714285714285715,50.857142857142854
4005,35,69,1,1,7,63.06666666666667,57.6,34.57142857142857,52.42857142857143
4006,35,81,1,1,5,59.86666666666667,59.4,34.142857142857146,63.142857142857146
4007,27,77,1,1,5,65.13333333333334,59.8,30.214285714285715,68.42857142857143
4008,31,85,0,1,2,55.0,49.8,31.428571428571427,58.57142857142857
4009,35,75,0,1,9,63.0,55.2,34.642857142857146,68.0
4010,27,78,1,1,5,64.0,56.0,30.857142857142858,63.857142857142854
4011,35,76,0,1,5,59.2,50.6,35.57142857142857,63.714285714285715
4012,31,75,1,1,5,63.8,61.2,33.285714285714285,67.28571428571429
4013,27,79,1,1,5,63.46666666666667,54.6,30.571428571428573,62.714285714285715
4014,31,71,0,1,9,68.06666666666666,64.6,32.42857142857143,65.14285714285714
4015,35,78,0,1,8,63.53333333333333,57.2,33.92857142857143,67.0
4016,31,69,1,1,5,66.13333333333334,64.8,25.857142857142858,55.0
4017,31,62,0,1,5,66.06666666666666,64.0,25.0,57.0
4018,31,73,0,1,8,69.2,64.6,23.285714285714285,59.285714285714285
4019,35,73,0,1,8,69.46666666666667,63.8,23.0,53.857142857142854
4020,31,96,0,1,4,54.666666666666664,64.0,21.785714285714285,54.142857142857146
4021,31,71,0,1,7,69.53333333333333,64.6,20.0,49.857142857142854
4022,35,75,0,1,5,67.46666666666667,59.0,35.42857142857143,64.0
4023,26,72,1,1,5,70.6,63.4,22.928571428571427,56.42857142857143
4024,27,73,1,1,9,73.46666666666667,66.0,28.642857142857142,70.14285714285714
4025,27,75,0,1,5,68.93333333333334,57.6,22.0,55.285714285714285
4026,29,80,0,1,6,55.666666666666664,47.2,30.857142857142858,62.857142857142854
4027,31,70,1,1,5,69.13333333333334,60.0,32.5,64.85714285714286
4028,31,78,1,1,5,67.93333333333334,65.6,23.285714285714285,54.857142857142854
4029,31,84,1,1,2,51.0,46.4,31.785714285714285,53.285714285714285
4030,27,77,0,1,5,66.46666666666667,63.4,21.0,53.857142857142854
4031,32,74,0,1,5,66.33333333333333,61.2,28.714285714285715,57.42857142857143
4032,29,73,0,1,5,69.06666666666666,60.4,25.071428571428573,56.42857142857143
4033,35,76,1,1,5,71.6,67.6,33.642857142857146,68.14285714285714
4034,27,75,1,1,5,68.26666666666667,58.4,30.642857142857142,65.14285714285714
4035,27,72,0,1,5,64.53333333333333,57.0,28.857142857142858,62.42857142857143
4036,29,62,0,1,5,66.4,58.2,31.285714285714285,60.857142857142854
4037,29,70,0,1,9,68.66666666666667,58.4,30.785714285714285,68.57142857142857
4038,26,61,0,1,8,68.26666666666667,61.4,21.571428571428573,53.0
4039,35,81,1,1,5,64.66666666666667,58.4,34.142857142857146,56.42857142857143
4040,38,72,0,1,6,58.13333333333333,50.2,36.0,61.285714285714285
4041,18,85,0,1,8,55.53333333333333,46.4,25.785714285714285,59.857142857142854
4042,19,56,0,1,8,64.6,60.4,24.214285714285715,60.714285714285715
4043,20,67,0,1,7,66.2,60.8,21.5,55.714285714285715
4044,18,77,0,1,5,71.13333333333334,58.4,18.785714285714285,52.57142857142857
4045,19,81,0,1,5,60.8,51.6,26.142857142857142,58.714285714285715
4046,20,66,0,1,8,63.266666666666666,53.2,17.928571428571427,47.42857142857143
4047,19,79,0,1,5,64.66666666666667,60.0,27.0,67.57142857142857
4048,21,88,0,1,6,59.93333333333333,52.8,27.714285714285715,66.85714285714286
4049,19,74,0,1,5,66.86666666666666,63.2,24.428571428571427,62.57142857142857
4050,18,70,0,1,5,69.26666666666667,59.2,22.428571428571427,59.142857142857146
4051,19,77,1,1,5,69.06666666666666,64.6,18.357142857142858,56.0
4052,22,74,1,1,8,57.2,48.0,28.142857142857142,60.42857142857143
4053,22,73,0,1,6,67.26666666666667,51.0,27.071428571428573,62.857142857142854
4054,21,72,0,1,5,52.53333333333333,44.4,27.785714285714285,57.0
4055,21,85,1,1,5,65.0,58.8,27.142857142857142,60.142857142857146
4056,21,72,0,1,5,68.2,60.2,23.428571428571427,59.0
4057,19,74,0,1,5,55.733333333333334,43.4,27.928571428571427,57.142857142857146
4058,19,75,1,1,8,69.73333333333333,63.4,20.0,51.142857142857146
4059,20,79,0,1,8,67.0,57.8,27.214285714285715,62.285714285714285
4060,22,75,0,1,5,65.93333333333334,48.4,28.785714285714285,63.42857142857143
4061,21,70,0,1,8,63.8,59.0,20.642857142857142,51.285714285714285
4062,21,74,0,1,6,63.6,51.0,27.5,60.0
4063,21,62,1,1,5,69.46666666666667,56.8,27.857142857142858,66.28571428571429
4064,22,79,0,1,2,53.8,47.6,28.0,55.57142857142857
4065,20,58,0,1,8,70.66666666666667,58.0,26.714285714285715,59.285714285714285
4066,20,78,0,1,3,60.13333333333333,50.8,27.285714285714285,59.285714285714285
4067,21,67,0,1,5,66.06666666666666,57.8,21.714285714285715,54.42857142857143
4068,20,70,0,1,8,64.53333333333333,52.4,27.714285714285715,61.285714285714285
4069,22,70,1,1,5,62.46666666666667,52.6,28.285714285714285,60.714285714285715
4070,19,67,1,1,9,67.93333333333334,59.6,26.571428571428573,61.285714285714285
4071,20,71,0,1,5,69.46666666666667,57.4,15.5,47.714285714285715
4072,22,80,0,1,9,72.8,66.0,25.857142857142858,62.57142857142857
4073,22,75,0,1,3,54.93333333333333,45.2,28.857142857142858,56.57142857142857
4074,21,74,0,1,5,70.8,64.8,25.785714285714285,67.71428571428571
4075,22,72,0,1,5,62.666666666666664,55.8,28.214285714285715,63.57142857142857
4076,22,87,0,1,7,65.4,69.2,21.714285714285715,56.57142857142857
4077,20,66,1,1,9,65.33333333333333,51.2,28.357142857142858,64.71428571428571
4078,21,74,0,1,5,61.4,59.8,27.642857142857142,65.71428571428571
4079,20,62,0,1,9,67.73333333333333,59.4,27.285714285714285,64.28571428571429
4080,20,78,0,1,5,64.4,61.6,17.0,54.0
4081,20,66,0,1,9,70.2,60.0,25.285714285714285,60.285714285714285
4082,22,80,0,1,5,56.53333333333333,43.0,28.285714285714285,53.285714285714285
4083,20,65,1,1,6,71.0,59.6,26.928571428571427,65.85714285714286
4084,24,75,0,1,6,61.6,56.4,28.285714285714285,60.42857142857143
4085,21,65,0,1,5,68.6,58.6,22.0,51.57142857142857
4086,24,77,0,1,2,57.666666666666664,49.2,29.428571428571427,51.857142857142854
4087,22,75,0,1,5,65.66666666666667,52.2,26.428571428571427,62.714285714285715
4088,21,84,0,1,5,65.53333333333333,65.4,16.785714285714285,49.42857142857143
4089,23,77,1,1,8,67.46666666666667,57.8,20.357142857142858,48.142857142857146
4090,20,89,0,1,5,52.6,43.8,27.928571428571427,52.857142857142854
4091,23,75,0,1,8,69.13333333333334,66.6,21.357142857142858,52.142857142857146
4092,22,80,0,1,5,53.46666666666667,48.6,27.928571428571427,54.42857142857143
4093,20,68,0,1,8,67.46666666666667,63.6,18.0,51.857142857142854
4094,21,67,1,1,8,68.33333333333333,57.4,21.928571428571427,53.57142857142857
4095,21,68,0,1,8,71.0,55.4,19.714285714285715,51.285714285714285
4096,22,60,0,1,8,71.0,55.0,25.142857142857142,55.857142857142854
4097,23,64,0,1,8,63.733333333333334,50.0,27.5,63.42857142857143
4098,21,77,0,1,8,69.0,67.2,26.571428571428573,66.57142857142857
4099,20,71,0,1,8,67.33333333333333,59.0,14.714285714285714,49.0
4100,22,68,1,1,5,68.4,60.4,28.0,67.71428571428571
4101,22,67,0,1,5,67.66666666666667,60.8,20.571428571428573,51.0
4102,23,60,1,1,4,67.06666666666666,66.4,17.642857142857142,49.285714285714285
4103,24,80,0,1,3,51.666666666666664,40.2,30.357142857142858,52.142857142857146
4104,22,86,0,1,4,66.0,62.8,17.142857142857142,52.714285714285715
4105,23,75,0,1,5,67.73333333333333,67.4,19.285714285714285,53.42857142857143
4106,21,68,1,1,5,68.13333333333334,61.6,19.785714285714285,53.0
4107,21,76,0,1,5,64.86666666666666,56.4,26.428571428571427,61.857142857142854
4108,22,70,1,1,5,69.26666666666667,60.8,21.571428571428573,55.857142857142854
4109,21,76,1,1,5,63.53333333333333,56.0,26.357142857142858,64.28571428571429
4110,21,80,0,1,9,66.4,66.4,23.071428571428573,58.57142857142857
4111,23,85,0,1,6,50.6,44.0,28.928571428571427,56.285714285714285
4112,23,78,0,1,4,67.2,66.6,17.571428571428573,49.0
4113,23,76,0,1,8,62.666666666666664,52.6,27.571428571428573,60.42857142857143
4114,21,85,1,1,5,47.333333333333336,43.6,27.071428571428573,53.857142857142854
4115,23,71,0,1,7,65.13333333333334,57.4,21.142857142857142,53.57142857142857
4116,22,72,1,1,8,65.0,62.4,27.357142857142858,60.57142857142857
4117,20,78,0,1,9,71.0,64.2,21.357142857142858,56.285714285714285
4118,24,72,0,1,6,66.13333333333334,56.8,29.071428571428573,67.57142857142857
4119,25,77,0,1,5,64.93333333333334,62.8,30.071428571428573,66.0
4120,23,68,0,1,5,74.86666666666666,64.0,26.857142857142858,68.42857142857143
4121,24,71,0,1,8,66.6,60.2,17.785714285714285,52.42857142857143
4122,23,83,0,1,5,62.8,48.4,29.357142857142858,56.142857142857146
4123,23,75,0,1,5,36.6,20.6,56.142857142857146,26.142857142857142
4124,23,70,1,1,5,65.26666666666667,55.4,29.142857142857142,58.42857142857143
4125,24,71,0,1,8,65.06666666666666,63.6,20.357142857142858,55.714285714285715
4126,23,84,0,1,3,51.86666666666667,46.6,28.571428571428573,51.57142857142857
4127,23,96,0,1,4,56.93333333333333,65.6,18.071428571428573,55.285714285714285
4128,23,78,0,1,5,65.93333333333334,61.8,20.142857142857142,55.0
4129,21,68,1,1,5,58.93333333333333,52.4,27.571428571428573,61.714285714285715
4130,22,74,1,1,5,66.53333333333333,61.0,17.642857142857142,45.142857142857146
4131,24,72,0,1,6,65.2,54.4,28.928571428571427,62.0
4132,23,69,1,1,5,67.26666666666667,56.2,20.785714285714285,46.57142857142857
4133,23,69,0,1,5,64.0,51.0,28.0,63.57142857142857
4134,22,71,0,1,5,72.6,63.2,21.642857142857142,62.142857142857146
4135,24,70,0,1,8,68.0,61.4,20.785714285714285,46.285714285714285
4136,23,74,0,1,7,72.06666666666666,65.8,23.142857142857142,63.142857142857146
4137,23,66,1,1,5,68.86666666666666,58.2,20.0,55.42857142857143
4138,21,79,0,1,5,64.53333333333333,58.6,21.214285714285715,52.857142857142854
4139,22,62,0,1,8,68.06666666666666,62.8,17.0,53.285714285714285
4140,24,70,0,1,5,69.66666666666667,61.0,29.357142857142858,64.57142857142857
4141,22,96,0,1,5,30.866666666666667,13.2,54.642857142857146,18.142857142857142
4142,22,67,0,1,8,68.53333333333333,57.8,19.214285714285715,50.57142857142857
4143,22,70,0,1,8,66.93333333333334,60.6,20.0,54.42857142857143
4144,24,61,0,1,9,71.26666666666667,56.0,24.0,57.142857142857146
4145,25,91,0,1,5,33.4,18.4,55.285714285714285,31.428571428571427
4146,24,72,0,1,4,69.86666666666666,67.2,27.071428571428573,66.14285714285714
4147,24,75,1,1,5,68.53333333333333,61.0,21.571428571428573,52.57142857142857
4148,24,77,0,1,6,60.0,65.8,19.642857142857142,51.42857142857143
4149,24,76,0,1,5,59.46666666666667,46.6,29.571428571428573,58.857142857142854
4150,24,77,1,1,5,56.0,60.6,29.285714285714285,60.57142857142857
4151,23,77,0,1,5,32.4,17.8,56.92857142857143,23.142857142857142
4152,24,63,0,1,8,62.13333333333333,60.6,27.857142857142858,63.857142857142854
4153,23,66,0,1,7,64.33333333333333,63.6,20.071428571428573,56.57142857142857
4154,24,70,1,1,4,71.13333333333334,59.0,23.571428571428573,59.0
4155,23,77,0,1,8,71.13333333333334,62.0,19.071428571428573,52.285714285714285
4156,23,84,0,1,8,63.333333333333336,66.2,18.785714285714285,50.142857142857146
4157,23,82,1,1,6,56.13333333333333,53.8,28.571428571428573,56.285714285714285
4158,24,71,1,1,4,71.0,63.8,26.357142857142858,59.857142857142854
4159,23,81,0,1,8,66.26666666666667,59.4,28.357142857142858,64.14285714285714
4160,22,75,0,1,5,68.13333333333334,64.4,24.142857142857142,60.42857142857143
4161,23,74,0,1,5,69.26666666666667,57.0,28.071428571428573,61.0
4162,23,75,0,1,8,69.6,59.8,28.714285714285715,65.57142857142857
4163,22,72,0,1,8,69.8,61.0,28.285714285714285,64.14285714285714
4164,24,75,0,1,8,66.8,56.8,18.714285714285715,53.42857142857143
4165,23,68,0,1,5,63.733333333333334,58.8,28.714285714285715,60.42857142857143
4166,21,70,0,1,9,67.4,62.2,26.214285714285715,64.85714285714286
4167,21,70,0,1,5,66.8,66.0,20.714285714285715,55.714285714285715
4168,22,70,1,1,5,65.93333333333334,54.0,27.142857142857142,59.142857142857146
4169,24,62,0,1,8,70.13333333333334,59.8,18.857142857142858,52.142857142857146
4170,23,65,0,1,8,68.06666666666666,62.6,22.714285714285715,51.714285714285715
4171,23,94,0,1,8,57.733333333333334,60.8,19.928571428571427,49.285714285714285
4172,23,70,0,1,7,67.53333333333333,59.8,15.785714285714286,42.142857142857146
4173,25,81,0,1,5,60.2,51.2,29.928571428571427,57.714285714285715
4174,26,88,0,1,5,48.46666666666667,51.6,30.642857142857142,59.0
4175,25,70,0,1,6,71.6,58.4,28.928571428571427,63.714285714285715
4176,24,78,1,1,6,72.0,61.4,27.928571428571427,66.85714285714286
4177,26,79,0,1,5,65.66666666666667,57.0,30.642857142857142,66.42857142857143
4178,24,78,1,1,7,67.53333333333333,66.0,19.214285714285715,54.57142857142857
4179,24,70,0,1,8,69.46666666666667,62.0,24.142857142857142,54.857142857142854
4180,25,68,0,1,8,66.73333333333333,60.2,22.285714285714285,56.857142857142854
4181,25,82,0,1,8,59.53333333333333,61.0,22.785714285714285,57.42857142857143
4182,23,74,0,1,9,65.86666666666666,53.8,28.428571428571427,63.42857142857143
4183,23,86,0,1,5,61.733333333333334,64.8,18.857142857142858,51.57142857142857
4184,25,70,0,1,5,62.06666666666667,52.8,28.785714285714285,62.142857142857146
4185,25,68,0,1,8,66.0,50.4,28.642857142857142,57.142857142857146
4186,25,74,0,1,5,70.13333333333334,57.2,29.785714285714285,61.57142857142857
4187,25,72,0,1,5,68.2,69.0,27.5,67.0
4188,25,80,0,1,5,38.2,16.0,56.57142857142857,30.142857142857142
4189,26,83,0,1,5,37.666666666666664,17.6,55.357142857142854,24.0
4190,25,63,0,1,8,71.33333333333333,57.0,28.142857142857142,62.0
4191,24,70,1,1,5,64.8,49.4,29.857142857142858,59.57142857142857
4192,24,85,0,1,5,63.666666666666664,65.6,18.428571428571427,50.857142857142854
4193,24,73,0,1,8,68.06666666666666,60.4,21.5,54.714285714285715
4194,23,80,0,1,5,65.8,61.4,18.214285714285715,47.142857142857146
4195,24,72,1,1,5,64.06666666666666,55.4,27.214285714285715,65.28571428571429
4196,23,72,0,1,8,68.13333333333334,57.0,27.214285714285715,62.857142857142854
4197,24,84,0,1,9,68.6,62.4,20.142857142857142,58.0
4198,24,92,0,1,7,58.6,60.0,17.928571428571427,50.0
4199,25,73,1,1,8,66.26666666666667,60.2,29.142857142857142,64.42857142857143
4200,24,81,0,1,9,64.93333333333334,61.0,27.642857142857142,63.285714285714285
4201,24,77,1,1,5,66.8,58.2,25.571428571428573,56.142857142857146
4202,24,74,1,1,5,69.53333333333333,67.0,26.571428571428573,63.0
4203,23,72,0,1,5,65.4,66.8,18.142857142857142,49.714285714285715
4204,25,79,0,1,2,55.0,42.4,29.357142857142858,55.42857142857143
4205,24,75,0,1,8,64.53333333333333,60.6,18.714285714285715,50.857142857142854
4206,24,74,0,1,5,63.13333333333333,50.8,29.0,57.57142857142857
4207,23,70,0,1,6,65.46666666666667,54.4,27.214285714285715,64.71428571428571
4208,25,83,1,1,5,56.666666666666664,48.4,29.714285714285715,59.57142857142857
4209,23,81,0,1,9,71.33333333333333,66.8,25.571428571428573,64.85714285714286
4210,23,80,0,1,5,53.733333333333334,42.8,29.142857142857142,58.42857142857143
4211,24,77,1,1,6,64.86666666666666,60.4,27.714285714285715,64.14285714285714
4212,23,62,1,1,5,67.06666666666666,58.0,19.5,45.285714285714285
4213,24,69,0,1,8,68.4,67.4,23.071428571428573,56.714285714285715
4214,24,76,1,1,5,60.266666666666666,62.6,20.357142857142858,53.0
4215,23,82,1,1,6,66.8,51.6,28.214285714285715,60.285714285714285
4216,25,69,1,1,8,64.33333333333333,66.2,28.928571428571427,58.857142857142854
4217,26,77,0,1,3,58.6,38.0,30.571428571428573,50.142857142857146
4218,26,89,1,1,5,32.2,15.0,56.57142857142857,28.142857142857142
4219,25,75,0,1,8,67.53333333333333,64.4,22.5,61.285714285714285
4220,25,72,0,1,9,70.33333333333333,61.6,27.285714285714285,64.0
4221,24,74,0,1,7,69.06666666666666,58.6,22.357142857142858,50.714285714285715
4222,25,73,0,1,3,62.2,52.8,29.714285714285715,62.857142857142854
4223,24,74,0,1,4,69.0,64.6,20.428571428571427,60.857142857142854
4224,25,77,0,1,5,65.13333333333334,62.4,28.285714285714285,68.28571428571429
4225,25,76,0,1,6,58.93333333333333,52.6,29.928571428571427,59.714285714285715
4226,24,75,1,1,5,68.93333333333334,62.0,25.571428571428573,61.714285714285715
4227,25,84,0,1,5,53.13333333333333,41.2,28.928571428571427,56.57142857142857
4228,25,76,1,1,7,68.13333333333334,65.4,23.5,54.57142857142857
4229,24,73,1,1,8,70.0,59.0,28.428571428571427,62.0
4230,25,79,0,1,5,54.0,52.6,29.071428571428573,53.0
4231,24,85,1,1,5,51.733333333333334,45.0,29.142857142857142,54.42857142857143
4232,25,74,0,1,5,63.666666666666664,55.0,29.928571428571427,60.57142857142857
4233,26,71,0,1,6,66.8,52.8,30.714285714285715,59.714285714285715
4234,24,78,0,1,5,33.666666666666664,18.0,56.357142857142854,32.142857142857146
4235,25,72,0,1,8,68.6,57.0,28.714285714285715,59.714285714285715
4236,24,76,0,1,5,57.93333333333333,53.0,29.642857142857142,59.57142857142857
4237,25,68,0,1,5,65.2,56.6,29.928571428571427,67.57142857142857
4238,24,81,0,1,8,65.8,60.2,19.642857142857142,55.142857142857146
4239,24,82,0,1,9,68.86666666666666,59.6,28.285714285714285,63.714285714285715
4240,25,75,0,1,5,71.4,62.6,25.214285714285715,65.28571428571429
4241,23,74,0,1,5,64.73333333333333,60.0,28.714285714285715,64.28571428571429
4242,25,74,0,1,8,66.73333333333333,50.8,28.928571428571427,57.57142857142857
4243,25,56,0,1,9,68.93333333333334,61.4,19.285714285714285,52.142857142857146
4244,23,65,0,1,8,65.2,62.6,29.142857142857142,61.57142857142857
4245,24,64,0,1,4,69.73333333333333,65.0,17.0,47.142857142857146
4246,26,85,0,1,6,61.46666666666667,58.6,29.357142857142858,63.0
4247,25,87,0,1,6,58.86666666666667,52.6,29.071428571428573,55.285714285714285
4248,23,84,0,1,6,52.733333333333334,51.4,28.857142857142858,59.57142857142857
4249,23,74,1,1,8,70.13333333333334,64.8,26.214285714285715,65.28571428571429
4250,27,80,1,1,5,32.266666666666666,14.6,56.0,22.142857142857142
4251,27,84,0,1,5,45.13333333333333,20.8,57.42857142857143,35.714285714285715
4252,26,79,0,1,5,56.6,49.2,31.0,57.857142857142854
4253,27,80,0,2,9,68.86666666666666,66.8,30.571428571428573,68.28571428571429
4254,26,78,0,1,8,65.46666666666667,58.0,29.714285714285715,62.857142857142854
4255,27,82,0,1,5,57.86666666666667,55.0,30.142857142857142,64.85714285714286
4256,26,70,0,1,8,67.06666666666666,64.4,22.428571428571427,57.857142857142854
4257,26,82,0,1,9,67.8,64.0,18.5,58.142857142857146
4258,28,88,0,1,5,38.333333333333336,20.8,56.357142857142854,29.142857142857142
4259,25,70,0,1,8,73.2,60.0,22.428571428571427,54.142857142857146
4260,27,79,0,1,2,65.33333333333333,54.8,30.571428571428573,58.42857142857143
4261,24,71,0,1,4,70.33333333333333,59.4,19.642857142857142,57.857142857142854
4262,25,69,0,1,5,64.2,59.2,28.642857142857142,62.857142857142854
4263,26,74,0,1,4,67.0,63.8,21.785714285714285,55.142857142857146
4264,27,77,0,1,5,50.333333333333336,36.6,31.214285714285715,54.0
4265,26,69,0,1,6,65.46666666666667,51.4,28.857142857142858,65.57142857142857
4266,25,70,0,1,5,69.53333333333333,60.2,24.428571428571427,57.285714285714285
4267,26,63,0,1,8,70.86666666666666,64.0,20.357142857142858,56.285714285714285
4268,26,85,0,1,5,41.666666666666664,19.2,57.785714285714285,32.0
4269,26,79,0,1,5,70.46666666666667,61.8,21.928571428571427,57.714285714285715
4270,25,72,0,1,5,69.6,61.4,24.928571428571427,57.42857142857143
4271,25,73,0,1,7,66.46666666666667,67.0,20.785714285714285,50.57142857142857
4272,24,77,1,2,4,63.4,64.6,20.928571428571427,49.714285714285715
4273,27,76,1,1,5,55.333333333333336,44.2,30.642857142857142,54.142857142857146
4274,25,76,1,1,5,68.4,65.8,21.0,53.285714285714285
4275,25,64,0,1,8,69.33333333333333,57.8,20.5,47.0
4276,25,69,1,1,8,71.4,61.8,21.714285714285715,48.142857142857146
4277,26,74,0,1,3,57.53333333333333,46.0,29.142857142857142,54.42857142857143
4278,26,75,0,1,5,65.73333333333333,51.6,27.857142857142858,64.57142857142857
4279,26,70,1,1,5,67.8,58.4,25.5,59.142857142857146
4280,24,68,0,1,5,69.26666666666667,61.0,23.5,55.285714285714285
4281,26,77,1,1,5,66.06666666666666,65.8,26.214285714285715,58.0
4282,25,74,0,1,9,67.73333333333333,58.8,19.928571428571427,54.142857142857146
4283,24,86,0,1,5,51.8,46.8,29.142857142857142,55.57142857142857
4284,27,77,0,1,5,59.93333333333333,53.0,30.214285714285715,59.142857142857146
4285,26,76,0,1,8,62.666666666666664,55.2,30.428571428571427,60.714285714285715
4286,26,77,0,1,6,60.06666666666667,47.8,30.285714285714285,56.0
